"","original","person","timeStamp","comment"
"440","M. Yovanovitch: (43:40) Well, two things. They are, obviously, tank busters and so if the war with Russia all of a sudden accelerated in some way and tanks come over the horizon, Javelins are a very serious weapon to deal with that. That’s number one. But really the more important issue is the symbolism of it, that the United States is providing Javelins to Ukraine. That makes Ukraine’s adversaries think twice.","M. Yovanovitch","43:40","Well, two things. They are, obviously, tank busters and so if the war with Russia all of a sudden accelerated in some way and tanks come over the horizon, Javelins are a very serious weapon to deal with that. That’s number one. But really the more important issue is the symbolism of it, that the United States is providing Javelins to Ukraine. That makes Ukraine’s adversaries think twice."
"441","S. Castor: (44:10) The provision of Javelins to Ukraine was blocked during the previous administration. Is that correct?","S. Castor","44:10","The provision of Javelins to Ukraine was blocked during the previous administration. Is that correct?"
"442","M. Yovanovitch: (44:18) I think they made a determination … I was not a part of those discussions, but obviously, they had not yet made a determination about whether to provide Javelins.","M. Yovanovitch","44:18","I think they made a determination … I was not a part of those discussions, but obviously, they had not yet made a determination about whether to provide Javelins."
"443","S. Castor: (44:29) But do you have any understanding of what the interagency consensus was with regard to Javelins during the previous administration?","S. Castor","44:29","But do you have any understanding of what the interagency consensus was with regard to Javelins during the previous administration?"
"444","M. Yovanovitch: (44:40) I think that most in the interagency wanted to provide Javelins to Ukraine.","M. Yovanovitch","44:40","I think that most in the interagency wanted to provide Javelins to Ukraine."
"445","S. Castor: (44:43) And so in the new administration under President Trump, the ability to afford Ukraine this weaponry is a significant advantage, significant step forward?","S. Castor","44:43","And so in the new administration under President Trump, the ability to afford Ukraine this weaponry is a significant advantage, significant step forward?"
"446","M. Yovanovitch: (44:53) We thought it was important.","M. Yovanovitch","44:53","We thought it was important."
"447","S. Castor: (44:56) And has it played out that way?","S. Castor","44:56","And has it played out that way?"
"448","M. Yovanovitch: (44:59) Well, it has.","M. Yovanovitch","44:59","Well, it has."
"449","S. Castor: (45:03) Provision of Javelins.","S. Castor","45:03","Provision of Javelins."
"450","M. Yovanovitch: (45:03) Because it’s a symbol of our strong support for Ukraine, but when then … This year there are questions as to whether or not our security assistance is going to go through. That kind of undermines that strong message of support.","M. Yovanovitch","45:03","Because it’s a symbol of our strong support for Ukraine, but when then … This year there are questions as to whether or not our security assistance is going to go through. That kind of undermines that strong message of support."
"451","S. Castor: (45:26) Ukraine still has the ability to acquire the Javelins though, correct?","S. Castor","45:26","Ukraine still has the ability to acquire the Javelins though, correct?"
"452","M. Yovanovitch: (45:31) Are you now talking about purchasing Javelins-","M. Yovanovitch","45:31","Are you now talking about purchasing Javelins-"
"453","S. Castor: (45:33) Purchasing-","S. Castor","45:33","Purchasing-"
"454","M. Yovanovitch: (45:38) … by the Ukrainian government?","M. Yovanovitch","45:38","… by the Ukrainian government?"
"455","S. Castor: (45:38) Yeah.","S. Castor","45:38","Yeah."
"456","M. Yovanovitch: (45:39) Yeah, they do. That is my understanding [crosstalk 00:45:39]","M. Yovanovitch","45:39","Yeah, they do. That is my understanding [crosstalk 00:45:39]"
"457","S. Castor: (45:39) And the security sector assistance did go through. It was paused for 55 days from July 18th to September 11th but it ultimately went through, correct?","S. Castor","45:39","And the security sector assistance did go through. It was paused for 55 days from July 18th to September 11th but it ultimately went through, correct?"
"458","M. Yovanovitch: (45:46) That’s my understanding.","M. Yovanovitch","45:46","That’s my understanding."
"459","S. Castor: (45:47) Okay. You testified during your deposition that you were proud of the efforts of the United States during your tenure to supply this type of aid to Ukraine. Are you still happy with the decisions?","S. Castor","45:47","Okay. You testified during your deposition that you were proud of the efforts of the United States during your tenure to supply this type of aid to Ukraine. Are you still happy with the decisions?"
"460","M. Yovanovitch: (46:16) Are you talking about the Javelin?","M. Yovanovitch","46:16","Are you talking about the Javelin?"
"461","S. Castor: (46:16) The Javelin and also just the whole aid package.","S. Castor","46:16","The Javelin and also just the whole aid package."
"462","M. Yovanovitch: (46:21) Yes.","M. Yovanovitch","46:21","Yes."
"463","S. Castor: (46:21) Do you think it’s sufficient? Do you think we’re giving Ukraine enough money?","S. Castor","46:21","Do you think it’s sufficient? Do you think we’re giving Ukraine enough money?"
"464","M. Yovanovitch: (46:29) That’s a hard question because one can always use additional funding. That said, I think that the Congress has been very generous in voting for security assistance and other forms of assistance for Ukraine.","M. Yovanovitch","46:29","That’s a hard question because one can always use additional funding. That said, I think that the Congress has been very generous in voting for security assistance and other forms of assistance for Ukraine."
