"","original","person","timeStamp","comment"
"974","Patrick Maloney: (00:19) How many people were you in your class?","Patrick Maloney","00:19","How many people were you in your class?"
"975","Bill Taylor: (00:21) 800.","Bill Taylor","00:21","800."
"976","Patrick Maloney: (00:22) 800 cadets, you were number five?","Patrick Maloney","00:22","800 cadets, you were number five?"
"977","Bill Taylor: (00:24) Yes, sir.","Bill Taylor","00:24","Yes, sir."
"978","Patrick Maloney: (00:25) So when you’re top 1% of your class at West Point, you probably get your pick of assignments, but you picked the infantry didn’t you, sir?","Patrick Maloney","00:25","So when you’re top 1% of your class at West Point, you probably get your pick of assignments, but you picked the infantry didn’t you, sir?"
"979","Bill Taylor: (00:35) I did, sir. Yes, sir.","Bill Taylor","00:35","I did, sir. Yes, sir."
"980","Patrick Maloney: (00:36) You were a rifle company commander?","Patrick Maloney","00:36","You were a rifle company commander?"
"981","Bill Taylor: (00:38) Sir.","Bill Taylor","00:38","Sir."
"982","Patrick Maloney: (00:39) Where’d you serve?","Patrick Maloney","00:39","Where’d you serve?"
"983","Bill Taylor: (00:41) In Vietnam.","Bill Taylor","00:41","In Vietnam."
"984","Patrick Maloney: (00:41) Did you see combat in Vietnam, sir?","Patrick Maloney","00:41","Did you see combat in Vietnam, sir?"
"985","Bill Taylor: (00:44) I did.","Bill Taylor","00:44","I did."
"986","Patrick Maloney: (00:44) Did you earn any accommodations for that service?","Patrick Maloney","00:44","Did you earn any accommodations for that service?"
"987","Bill Taylor: (00:49) I was awarded the Combat Infantryman Badge, which is my highest I’m proudest of. There was a Bronze Star. There was a Air Medal with V.","Bill Taylor","00:49","I was awarded the Combat Infantryman Badge, which is my highest I’m proudest of. There was a Bronze Star. There was a Air Medal with V."
"988","Patrick Maloney: (01:01) That’s for Valor, isn’t it, sir?","Patrick Maloney","01:01","That’s for Valor, isn’t it, sir?"
"989","Bill Taylor: (01:03) It is.","Bill Taylor","01:03","It is."
"990","Patrick Maloney: (01:05) Let’s talk about July 26th, a lot of years later. You go to the front, you’re go to Donbas with Ambassador Volker, I believe, and you’re on the bridge and you’re looking over on the front line at the Russian soldiers. Is that what you recall?","Patrick Maloney","01:05","Let’s talk about July 26th, a lot of years later. You go to the front, you’re go to Donbas with Ambassador Volker, I believe, and you’re on the bridge and you’re looking over on the front line at the Russian soldiers. Is that what you recall?"
"991","Bill Taylor: (01:22) Yes, sir.","Bill Taylor","01:22","Yes, sir."
"992","Patrick Maloney: (01:24) And you said the commander there, the Ukrainian commander thanked you for the American military assistance that you knew was being withheld at that moment.","Patrick Maloney","01:24","And you said the commander there, the Ukrainian commander thanked you for the American military assistance that you knew was being withheld at that moment."
"993","Bill Taylor: (01:34) That’s correct.","Bill Taylor","01:34","That’s correct."
"994","Patrick Maloney: (01:35) How’d that make you feel, sir?","Patrick Maloney","01:35","How’d that make you feel, sir?"
"995","Bill Taylor: (01:36) Badly.","Bill Taylor","01:36","Badly."
"996","Patrick Maloney: (01:37) Why?","Patrick Maloney","01:37","Why?"
"997","Bill Taylor: (01:38) Because it was clear that that commander counted on us. It was clear that that commander had confidence in us. It was clear that that commander had… was appreciative of the capabilities that he was given by that assistance, but also the reassurance that we were supporting him.","Bill Taylor","01:38","Because it was clear that that commander counted on us. It was clear that that commander had confidence in us. It was clear that that commander had… was appreciative of the capabilities that he was given by that assistance, but also the reassurance that we were supporting him."
"998","Patrick Maloney: (01:57) You don’t strike me as a quitter ambassador, but you threatened to resign or you mentioned it in your statement. Before I ask you about that, let’s just talk about a couple of days later on July, excuse me, one month later on August 28th. You find yourself in Ukraine with the national security advisor, Mr. Bolton, right?","Patrick Maloney","01:57","You don’t strike me as a quitter ambassador, but you threatened to resign or you mentioned it in your statement. Before I ask you about that, let’s just talk about a couple of days later on July, excuse me, one month later on August 28th. You find yourself in Ukraine with the national security advisor, Mr. Bolton, right?"
"999","Bill Taylor: (02:17) Yes, sir.","Bill Taylor","02:17","Yes, sir."
"1000","Patrick Maloney: (02:18) And you conveyed to him your concerns. You’ve testified to this previously about the withholding of military assistance. What does he say to you?","Patrick Maloney","02:18","And you conveyed to him your concerns. You’ve testified to this previously about the withholding of military assistance. What does he say to you?"
