"","original","person","timeStamp","comment"
"997","Speaker 1: (01:33) Well, I know that my constituents in New York 21 have many concerns about the fact that Hunter Biden, the son of the vice president, sat on the board of a corrupt company like Burisma. The Obama administration state department was also concerned, and yet Adam Schiff refuses to allow this committee to call Hunter Biden despite our requests. Every witness who has testified and has been asked this has answered, yes. Do you agree that Hunter Biden on the board of Burisma has the potential for the appearance of a conflict of interest?","Speaker 1","01:33","Well, I know that my constituents in New York 21 have many concerns about the fact that Hunter Biden, the son of the vice president, sat on the board of a corrupt company like Burisma. The Obama administration state department was also concerned, and yet Adam Schiff refuses to allow this committee to call Hunter Biden despite our requests. Every witness who has testified and has been asked this has answered, yes. Do you agree that Hunter Biden on the board of Burisma has the potential for the appearance of a conflict of interest?"
"998","A. Vindman: (02:04) Certainly the potential, yes.","A. Vindman","02:04","Certainly the potential, yes."
"999","Speaker 1: (02:06) And Ms. Williams?","Speaker 1","02:06","And Ms. Williams?"
"1000","J. Williams: (02:07) Yes.","J. Williams","02:07","Yes."
"1001","Mr. Ratcliffe: (00:00) Thank the gentlemen for yielding. In a press conference last Thursday, speaker of the house, Nancy Pelosi said that president Trump committed the impeachable offense of bribery evidenced in his July 25th call transcript with president Zelensky. In concert with that, multiple democratic members of this committee gave TV and radio interviews over this past week discussing how the president’s conduct supported his impeachment for committing bribery.","Mr. Ratcliffe","00:00","Thank the gentlemen for yielding. In a press conference last Thursday, speaker of the house, Nancy Pelosi said that president Trump committed the impeachable offense of bribery evidenced in his July 25th call transcript with president Zelensky. In concert with that, multiple democratic members of this committee gave TV and radio interviews over this past week discussing how the president’s conduct supported his impeachment for committing bribery."
"1002","Mr. Ratcliffe: (00:31) All of which struck me as very odd because for the longest time, this was all about quid pro quo according to the whistleblower complaint. But after witness, after witness began saying there was no quid pro quo, or even that quid pro quo was not even possible, we saw a shift from the Democrats. They briefly started to refer to the president’s conduct on the July 25th call as extortion. And now it’s shifted again last week to bribery.","Mr. Ratcliffe","00:31","All of which struck me as very odd because for the longest time, this was all about quid pro quo according to the whistleblower complaint. But after witness, after witness began saying there was no quid pro quo, or even that quid pro quo was not even possible, we saw a shift from the Democrats. They briefly started to refer to the president’s conduct on the July 25th call as extortion. And now it’s shifted again last week to bribery."
"1003","Mr. Ratcliffe: (01:01) Ms. Williams, you used the word “unusual” to describe the president’s call on July 25th. Lieutenant Colonel Vindman used the word “inappropriate” improper.” I’ve word searched. Each of your transcripts and the word “bribery” or “bribe” doesn’t appear anywhere in that. Ms. Williams, you didn’t. You’ve never used the word “bribery” or “bribe” to explain president Trump’s conduct, correct?","Mr. Ratcliffe","01:01","Ms. Williams, you used the word “unusual” to describe the president’s call on July 25th. Lieutenant Colonel Vindman used the word “inappropriate” improper.” I’ve word searched. Each of your transcripts and the word “bribery” or “bribe” doesn’t appear anywhere in that. Ms. Williams, you didn’t. You’ve never used the word “bribery” or “bribe” to explain president Trump’s conduct, correct?"
"1004","J. Williams: (01:35) Yes, sir.","J. Williams","01:35","Yes, sir."
"1005","Mr. Ratcliffe: (01:35) Colonel Vindman, you haven’t either?","Mr. Ratcliffe","01:35","Colonel Vindman, you haven’t either?"
"1006","A. Vindman: (01:37) That is correct.","A. Vindman","01:37","That is correct."
"1007","Mr. Ratcliffe: (01:40) The problem is in an impeachment inquiry or that the speaker of the house says is all about bribery, where bribery is the impeachable offense. No witness has used the word “bribery” to describe president Trump’s conduct, none of them. These aren’t all of the deposition transcripts. These are just the 10 that had been released.","Mr. Ratcliffe","01:40","The problem is in an impeachment inquiry or that the speaker of the house says is all about bribery, where bribery is the impeachable offense. No witness has used the word “bribery” to describe president Trump’s conduct, none of them. These aren’t all of the deposition transcripts. These are just the 10 that had been released."
"1008","Mr. Ratcliffe: (02:08) Six weeks of witness interviews in this impeachment inquiry. Hundreds of hours of testimony, thousands of questions asked, thousands of answers given. The number of times that witnesses have been asked any question about whether or not president Trump’s conduct constituted bribery before ambassador Yovanovitch was asked by my colleague Congressman Stewart last Thursday is zero. The number of times witnesses have used the word “bribery” or “bribe” to describe president Trump’s conduct in the last six weeks of this inquiry is zero.","Mr. Ratcliffe","02:08","Six weeks of witness interviews in this impeachment inquiry. Hundreds of hours of testimony, thousands of questions asked, thousands of answers given. The number of times that witnesses have been asked any question about whether or not president Trump’s conduct constituted bribery before ambassador Yovanovitch was asked by my colleague Congressman Stewart last Thursday is zero. The number of times witnesses have used the word “bribery” or “bribe” to describe president Trump’s conduct in the last six weeks of this inquiry is zero."
"1009","Mr. Ratcliffe: (02:47) In fact, in these 3500 pages of sworn deposition testimony and just these 10 transcripts released thus far, the word “bribery” appears in these 3500 pages exactly one time, and ironically it appears not in a description of president Trump’s alleged conduct. It appears in the description of vice president Biden’s alleged conduct.","Mr. Ratcliffe","02:47","In fact, in these 3500 pages of sworn deposition testimony and just these 10 transcripts released thus far, the word “bribery” appears in these 3500 pages exactly one time, and ironically it appears not in a description of president Trump’s alleged conduct. It appears in the description of vice president Biden’s alleged conduct."
"1010","Mr. Ratcliffe: (03:13) This is important because as early as next week, my democratic colleagues are going to say, “We need to vote on the evidence from this impeachment inquiry on the impeachment of the president for bribery.” And they’re going to send a report to the judiciary committee. And because there’s more Democrats than Republicans, it’s going to likely pass.","Mr. Ratcliffe","03:13","This is important because as early as next week, my democratic colleagues are going to say, “We need to vote on the evidence from this impeachment inquiry on the impeachment of the president for bribery.” And they’re going to send a report to the judiciary committee. And because there’s more Democrats than Republicans, it’s going to likely pass."
